timestamp,storename,address_original,address_normalize[0],address_normalize[1],最終更新日,url,開設者種別,開設者名,管理者名,歯科一般領域一覧,歯科口腔外科領域一覧,小児歯科領域一覧,矯正歯科領域一覧,施設状況一覧,対応可能ﾅ麻酔治療一覧,在宅医療,連携ﾉ有無,歯科医師(総数|常勤|非常勤),歯科技工士(総数|常勤|非常勤),歯科助手(総数|常勤|非常勤),歯科衛生士(総数|常勤|非常勤),前年度1日平均外来患者数,緯度,経度,page,診療科
2023-09-21,鷲頭歯科医院,川口市中青木２－１８－５,埼玉県川口市中青木二丁目18-5,,2023年01月08日,http://www.iryo-kensaku.jp/saitama/kensaku/IryoSisetsuInfo.aspx?sy=m&cm=s&di=n&id=11004770&ir=03,na,鷲頭 正大,鷲頭 正大,"歯科領域の一次診療,成人の歯科矯正治療,著しく歯科診療が困難な者の歯科治療,摂食機能障害の治療","埋伏歯抜歯,口唇、舌若しくは口腔粘膜の炎症又は外傷の治療",na,na,"['院内処方の有無(院内処方あり)', '障害者に対するサービス内容(施設内の情報の表示)', '車椅子等利用者に対する配慮(施設のバリアフリー化を実施している)', '受動喫煙を防止するための措置(施設内を全面禁煙としている)']",na,"往診（２４時間往診以外）,在宅患者連携指導,歯科訪問診療,訪問歯科衛生指導,歯科疾患在宅療養管理","病院との連携,診療所との連携,訪問看護ステーションとの連携,居宅介護支援事業所との連携,薬局との連携",1|-|-,na,na,2.5|-|-,15,na,na,53,"歯科, 矯正歯科, 小児歯科, 歯科口腔外科"
2023-09-21,二瓶歯科医院,川口市西青木４－４－１６,埼玉県川口市西青木四丁目4-16,,2023年01月08日,http://www.iryo-kensaku.jp/saitama/kensaku/IryoSisetsuInfo.aspx?sy=m&cm=s&di=n&id=11004843&ir=03,na,二瓶克彦,二瓶克彦,歯科領域の一次診療,na,na,na,"['院内処方の有無(院内処方あり)', '受動喫煙を防止するための措置(施設内を全面禁煙としている)']",na,na,病院との連携,1|-|-,na,na,1|-|-,10,na,na,53,歯科
2023-09-21,北谷デンタルクリニック,志木市本町５－９－１７,埼玉県志木市本町五丁目9-17,,2023年01月08日,http://www.iryo-kensaku.jp/saitama/kensaku/IryoSisetsuInfo.aspx?sy=m&cm=s&di=n&id=11010002&ir=03,na,北谷 修一,北谷 修一,"歯科領域の一次診療,成人の歯科矯正治療","埋伏歯抜歯,顎関節症治療,口唇、舌若しくは口腔粘膜の炎症又は外傷の治療",na,na,"['院内処方の有無(院内処方なし)', '受動喫煙を防止するための措置(施設内を全面禁煙としている)']",na,歯科訪問診療,"病院との連携,診療所との連携,訪問看護ステーションとの連携,居宅介護支援事業所との連携,薬局との連携",1|-|-,na,na,1|-|-,11,na,na,53,"歯科, 小児歯科, 歯科口腔外科, 矯正歯科"
2023-09-21,脇田歯科医院,新座市片山２－１０－２３,埼玉県新座市片山二丁目10-23,,2023年01月08日,http://www.iryo-kensaku.jp/saitama/kensaku/IryoSisetsuInfo.aspx?sy=m&cm=s&di=n&id=11010479&ir=03,na,脇田愛介,脇田愛介,歯科領域の一次診療,埋伏歯抜歯,na,na,"['院内処方の有無(院内処方あり)', '受動喫煙を防止するための措置(施設内を全面禁煙としている)']",na,na,病院との連携,2|-|-,na,na,2|-|-,35,na,na,53,"歯科, 小児歯科"
2023-09-21,志木駅ビル歯科,新座市東北２－３８－１０志木駅ビル 「エキア志木」３Ｆ,埼玉県新座市東北二丁目38-10,志木駅ﾋﾞﾙ ｢ｴｷｱ志木｣3f,2023年01月08日,http://www.iryo-kensaku.jp/saitama/kensaku/IryoSisetsuInfo.aspx?sy=m&cm=s&di=n&id=11010673&ir=03,na,川瀬昌一郎,川瀬昌一郎,"歯科領域の一次診療,成人の歯科矯正治療",顎関節症治療,na,na,"['院内処方の有無(院内処方あり)', '受動喫煙を防止するための措置(施設内を全面禁煙としている)']",na,na,"病院との連携,診療所との連携,薬局との連携",2|-|-,na,na,1|-|-,20,na,na,53,"歯科, 矯正歯科, 歯科口腔外科, 小児歯科"
2023-09-21,杉田歯科医院,富士見市ふじみ野東１丁目２１番１ ラ・ガールふじみ野２Ｆ,埼玉県富士見市ﾌｼﾞﾐ野東一丁目21-1, ﾗ･ｶﾞ-ﾙﾌｼﾞﾐ野2f,2023年01月08日,http://www.iryo-kensaku.jp/saitama/kensaku/IryoSisetsuInfo.aspx?sy=m&cm=s&di=n&id=11016221&ir=03,na,杉田正,杉田正,歯科領域の一次診療,顎関節症治療,na,na,"['院内処方の有無(院内処方なし)', '受動喫煙を防止するための措置(施設内を全面禁煙としている)']",na,na,na,2|-|-,na,na,0|-|-,13,na,na,54,"歯科, 小児歯科"
2023-09-21,医療法人社団　掛川歯科医院,ふじみ野市上福岡６－３－４,埼玉県ﾌｼﾞﾐ野市上福岡六丁目3-4,,2023年01月08日,http://www.iryo-kensaku.jp/saitama/kensaku/IryoSisetsuInfo.aspx?sy=m&cm=s&di=n&id=11016604&ir=03,na,掛川達彦 (掛川達彦),掛川達彦,"歯科領域の一次診療,成人の歯科矯正治療,唇顎口蓋裂の歯科矯正治療","埋伏歯抜歯,顎関節症治療,口唇、舌若しくは口腔粘膜の炎症又は外傷の治療",na,na,"['院内処方の有無(院内処方あり)', '受動喫煙を防止するための措置(施設内を全面禁煙としている)']",na,na,"病院との連携,診療所との連携",2|-|-,na,na,1|-|-,30,na,na,54,"歯科, 矯正歯科, 小児歯科, 歯科口腔外科"
2023-09-21,権田歯科医院,ふじみ野市上福岡４－１－１１,埼玉県ﾌｼﾞﾐ野市上福岡四丁目1-11,,2023年01月08日,http://www.iryo-kensaku.jp/saitama/kensaku/IryoSisetsuInfo.aspx?sy=m&cm=s&di=n&id=11016680&ir=03,na,権田茂良,権田茂良,歯科領域の一次診療,"埋伏歯抜歯,顎関節症治療",na,na,"['院内処方の有無(院内処方あり)', '受動喫煙を防止するための措置(施設内を全面禁煙としている)']",na,na,na,1.0|-|-,na,na,0|-|-,18,na,na,54,歯科
2023-09-21,すがわら歯科,ふじみ野市ふじみ野１－２－１イオン大井３Ｆ,埼玉県ﾌｼﾞﾐ野市ﾌｼﾞﾐ野一丁目2-1,ｲｵﾝ大井3f,2023年01月08日,http://www.iryo-kensaku.jp/saitama/kensaku/IryoSisetsuInfo.aspx?sy=m&cm=s&di=n&id=11016701&ir=03,na,医療法人社団仁孝会 (菅原孝浩),菅原孝浩,na,na,na,na,['院内処方の有無(院内処方あり)'],na,na,na,2|-|-,na,na,3|-|-,45,na,na,54,"歯科, 矯正歯科, 小児歯科, 歯科口腔外科"
2023-09-21,ファミリーデンタルクリニック,ふじみ野市市沢２－８－１７ フォレストパーク１０１,埼玉県ﾌｼﾞﾐ野市市沢二丁目8-17, ﾌｫﾚｽﾄﾊﾟ-ｸ101,2023年01月08日,http://www.iryo-kensaku.jp/saitama/kensaku/IryoSisetsuInfo.aspx?sy=m&cm=s&di=n&id=11016825&ir=03,na,高橋威博,高橋威博,"歯科領域の一次診療,成人の歯科矯正治療","埋伏歯抜歯,顎関節症治療",na,na,"['院内処方の有無(院内処方あり)', '受動喫煙を防止するための措置(施設内を全面禁煙としている)']",na,na,"病院との連携,診療所との連携,薬局との連携",1|-|-,na,na,1|-|-,20,na,na,54,"歯科, 矯正歯科, 小児歯科, 歯科口腔外科"
2023-09-21,医療法人社団仁明会　中山歯科医院,入間市久保稲荷４－２２－１０,埼玉県入間市久保稲荷四丁目22-10,,2023年01月08日,http://www.iryo-kensaku.jp/saitama/kensaku/IryoSisetsuInfo.aspx?sy=m&cm=s&di=n&id=11017309&ir=03,na,医療法人社団仁明会 (理事長 中山茂治),中山 茂治,"歯科領域の一次診療,著しく歯科診療が困難な者の歯科治療","埋伏歯抜歯,顎関節症治療",na,na,"['院内処方の有無(院内処方あり)', '車椅子等利用者に対する配慮(施設のバリアフリー化を実施している)', '受動喫煙を防止するための措置(特定屋外喫煙場所を設置している)']",na,"歯科訪問診療,訪問歯科衛生指導,歯科疾患在宅療養管理","病院との連携,居宅介護支援事業所との連携",1.5|-|-,na,na,1.5|-|-,30,na,na,54,"歯科, 矯正歯科, 小児歯科, 歯科口腔外科"
2023-09-21,伊井歯科クリニック,狭山市水野５３６－２ＭＩビル１Ｆ,埼玉県狭山市大字水野536-2,miﾋﾞﾙ1f,2023年01月08日,http://www.iryo-kensaku.jp/saitama/kensaku/IryoSisetsuInfo.aspx?sy=m&cm=s&di=n&id=11017570&ir=03,na,医療法人 博優会 (伊井 博樹),伊井 博樹,歯科領域の一次診療,"埋伏歯抜歯,顎関節症治療",na,na,"['院内処方の有無(院内処方あり)', '受動喫煙を防止するための措置(施設内を全面禁煙としている)']",na,"往診（２４時間往診以外）,歯科訪問診療,訪問歯科衛生指導,歯科疾患在宅療養管理,在宅患者歯科治療時医療管理","病院との連携,診療所との連携,訪問看護ステーションとの連携,居宅介護支援事業所との連携",6|-|-,na,na,4|-|-,51,na,na,54,"歯科, 矯正歯科, 小児歯科, 歯科口腔外科"
2023-09-21,彩のデンタルクリニック,所沢市山口１４６８－９,埼玉県所沢市大字山口1468-9,,2023年01月08日,http://www.iryo-kensaku.jp/saitama/kensaku/IryoSisetsuInfo.aspx?sy=m&cm=s&di=n&id=11018747&ir=03,na,福島和彦,福島和彦,歯科領域の一次診療,na,na,na,"['院内処方の有無(院内処方あり)', '受動喫煙を防止するための措置(施設内を全面禁煙としている)']",na,na,病院との連携,1|-|-,na,na,2|-|-,30,na,na,54,歯科
2023-09-21,藤田歯科医院,所沢市北中３－１６－１８,埼玉県所沢市北中三丁目16-18,,2023年01月08日,http://www.iryo-kensaku.jp/saitama/kensaku/IryoSisetsuInfo.aspx?sy=m&cm=s&di=n&id=11019409&ir=03,na,藤田弘明,藤田弘明,na,na,na,na,"['院内処方の有無(院内処方あり)', '受動喫煙を防止するための措置(施設内を全面禁煙としている)']",na,na,病院との連携,1|-|-,na,na,0|-|-,5,na,na,54,歯科
2023-09-21,まこと歯科医院,所沢市狭山ヶ丘１－３００３－７３ ２Ｆ,埼玉県所沢市狭山ｹ丘一丁目3003-73, 2f,2023年01月08日,http://www.iryo-kensaku.jp/saitama/kensaku/IryoSisetsuInfo.aspx?sy=m&cm=s&di=n&id=11019492&ir=03,na,鈴木誠,鈴木誠,歯科領域の一次診療,埋伏歯抜歯,na,na,"['院内処方の有無(院内処方なし)', '受動喫煙を防止するための措置(施設内を全面禁煙としている)']",na,na,病院との連携,2|-|-,na,na,0|-|-,20,na,na,54,"歯科, 矯正歯科, 小児歯科"
2023-09-21,ミナミ歯科クリニック,所沢市南住吉２１－７ １Ｆ,埼玉県所沢市南住吉21-7, 1f,2023年01月08日,http://www.iryo-kensaku.jp/saitama/kensaku/IryoSisetsuInfo.aspx?sy=m&cm=s&di=n&id=11019573&ir=03,na,山本琢也,山本琢也,"歯科領域の一次診療,成人の歯科矯正治療","埋伏歯抜歯,顎関節症治療",na,na,"['院内処方の有無(院内処方あり)', '受動喫煙を防止するための措置(施設内を全面禁煙としている)']",na,na,"病院との連携,診療所との連携",1|-|-,na,na,1|-|-,25,na,na,54,"歯科, 矯正歯科, 歯科口腔外科"
2023-09-21,八木原歯科医院,所沢市日吉町２－６,埼玉県所沢市日吉町2-6,,2023年01月08日,http://www.iryo-kensaku.jp/saitama/kensaku/IryoSisetsuInfo.aspx?sy=m&cm=s&di=n&id=11019670&ir=03,na,八木原建司,八木原建司,歯科領域の一次診療,"埋伏歯抜歯,顎関節症治療",na,na,"['院内処方の有無(院内処方あり)', '受動喫煙を防止するための措置(施設内を全面禁煙としている)']",na,na,病院との連携,1|-|-,na,na,0|-|-,15,na,na,54,"歯科, 小児歯科"
2023-09-21,平戸歯科医院,熊谷市銀座６－５－２６,埼玉県熊谷市銀座六丁目5-26,,2023年01月08日,http://www.iryo-kensaku.jp/saitama/kensaku/IryoSisetsuInfo.aspx?sy=m&cm=s&di=n&id=11027215&ir=03,na,三橋正彦,三橋正彦,歯科領域の一次診療,"埋伏歯抜歯,顎関節症治療,口唇、舌若しくは口腔粘膜の炎症又は外傷の治療",na,na,"['院内処方の有無(院内処方あり)', '障害者に対するサービス内容(施設内の情報の表示,音声による情報の伝達)', '受動喫煙を防止するための措置(施設内を全面禁煙としている)']",na,na,"病院との連携,診療所との連携,薬局との連携",1|-|-,na,na,0|-|-,12.0,na,na,54,歯科
2023-09-21,医療法人　小沼歯科医院,行田市向町４番１５号,埼玉県行田市向町4-15,,2023年01月08日,http://www.iryo-kensaku.jp/saitama/kensaku/IryoSisetsuInfo.aspx?sy=m&cm=s&di=n&id=11029781&ir=03,na,医療法人 小沼歯科医院 (小沼 豊蔵),小沼 豊蔵,歯科領域の一次診療,na,na,na,"['院内処方の有無(院内処方あり)', '受動喫煙を防止するための措置(施設内を全面禁煙としている)']",na,na,病院との連携,1|-|-,na,na,3|-|-,16,na,na,54,歯科
2023-09-21,ふじの歯科クリニック,行田市長野１２６３番地３,埼玉県行田市大字長野1263-3,,2023年01月08日,http://www.iryo-kensaku.jp/saitama/kensaku/IryoSisetsuInfo.aspx?sy=m&cm=s&di=n&id=11029790&ir=03,na,藤野貴士,藤野貴士,歯科領域の一次診療,na,na,na,"['院内処方の有無(院内処方なし)', '受動喫煙を防止するための措置(施設内を全面禁煙としている)']",na,歯科訪問診療,病院との連携,1|-|-,na,na,2|-|-,22,na,na,54,歯科
2023-09-21,ひやり川歯科医院,加須市下樋遣川５７９９－１,埼玉県加須市下樋遣川5799-1,,2023年01月08日,http://www.iryo-kensaku.jp/saitama/kensaku/IryoSisetsuInfo.aspx?sy=m&cm=s&di=n&id=11030208&ir=03,na,柿沼 信和,柿沼 信和,"歯科領域の一次診療,成人の歯科矯正治療,摂食機能障害の治療",na,na,na,"['院内処方の有無(院内処方あり)', '障害者に対するサービス内容(施設内の情報の表示)', '車椅子等利用者に対する配慮(施設のバリアフリー化を実施している)', '受動喫煙を防止するための措置(施設内を全面禁煙としている)']",na,"歯科訪問診療,訪問歯科衛生指導,在宅患者歯科治療時医療管理","病院との連携,診療所との連携,居宅介護支援事業所との連携",1|-|-,na,na,0.8|-|-,25,na,na,54,歯科
2023-09-21,吉澤歯科医院,羽生市南３丁目３番１号,埼玉県羽生市南三丁目3-1,,2023年01月08日,http://www.iryo-kensaku.jp/saitama/kensaku/IryoSisetsuInfo.aspx?sy=m&cm=s&di=n&id=11030402&ir=03,na,吉澤 聡彦,吉澤 聡彦,歯科領域の一次診療,埋伏歯抜歯,na,na,"['院内処方の有無(院内処方あり)', '受動喫煙を防止するための措置(施設内を全面禁煙としている)']",na,歯科訪問診療,na,1|-|-,na,na,0|-|-,18,na,na,54,"歯科, 小児歯科"
2023-09-21,松井歯科医院,春日部市大衾４９６－１５３,埼玉県春日部市大衾496-153,,2023年01月08日,http://www.iryo-kensaku.jp/saitama/kensaku/IryoSisetsuInfo.aspx?sy=m&cm=s&di=n&id=11033223&ir=03,na,松井 宣明,松井 宣明,歯科領域の一次診療,na,na,na,"['院内処方の有無(院内処方あり)', '受動喫煙を防止するための措置(施設内を全面禁煙としている)']",na,na,病院との連携,1|-|-,na,na,2|-|-,22,na,na,54,"歯科, 小児歯科, 歯科口腔外科"
2023-09-21,ゆい歯科医院,春日部市米島１１８６－１５,埼玉県春日部市米島1186-15,,2023年01月08日,http://www.iryo-kensaku.jp/saitama/kensaku/IryoSisetsuInfo.aspx?sy=m&cm=s&di=n&id=11033290&ir=03,na,油井 仁,油井 仁,"歯科領域の一次診療,著しく歯科診療が困難な者の歯科治療",埋伏歯抜歯,na,na,"['院内処方の有無(院内処方なし)', '受動喫煙を防止するための措置(施設内を全面禁煙としている)']",na,na,na,1.5|-|-,na,na,0.5|-|-,35,na,na,54,"歯科, 小児歯科"
2023-09-21,医療法人社団伊澤会　伊澤歯科医院,飯能市岩沢８０２－１,埼玉県飯能市大字岩沢802-1,,2023年01月08日,http://www.iryo-kensaku.jp/saitama/kensaku/IryoSisetsuInfo.aspx?sy=m&cm=s&di=n&id=11037270&ir=03,na,医療法人社団伊澤会 (伊澤健司),伊澤健司,歯科領域の一次診療,"埋伏歯抜歯,顎関節症治療,口唇、舌若しくは口腔粘膜の炎症又は外傷の治療",na,na,"['院内処方の有無(院内処方あり)', '障害者に対するサービス内容(施設内の情報の表示)', '車椅子等利用者に対する配慮(施設のバリアフリー化を実施している,車椅子等利用者用駐車施設の有無,多機能トイレの設置)', '受動喫煙を防止するための措置(施設内を全面禁煙としている)']",na,"往診（２４時間往診以外）,歯科訪問診療,訪問歯科衛生指導","病院との連携,診療所との連携,薬局との連携",2|-|-,na,na,5|-|-,35.0,na,na,54,"歯科, 矯正歯科, 小児歯科, 歯科口腔外科"
2023-09-21,後藤歯科医院,日高市栗坪１３－１,埼玉県日高市大字栗坪13-1,,2023年01月08日,http://www.iryo-kensaku.jp/saitama/kensaku/IryoSisetsuInfo.aspx?sy=m&cm=s&di=n&id=11038462&ir=03,na,後藤俊介,後藤俊介,歯科領域の一次診療,"埋伏歯抜歯,顎関節症治療",na,na,"['院内処方の有無(院内処方あり)', '受動喫煙を防止するための措置(施設内を全面禁煙としている)']",na,歯科訪問診療,na,1|-|-,na,na,0|-|-,20,na,na,54,"歯科, 小児歯科"
2023-09-21,医療法人白長会小川歯科指扇クリニック,さいたま市西区指扇領別所３６６－９２,埼玉県ｻｲﾀﾏ市西区大字指扇領別所366-92,,2023年01月08日,http://www.iryo-kensaku.jp/saitama/kensaku/IryoSisetsuInfo.aspx?sy=m&cm=s&di=n&id=11047364&ir=03,na,医療法人白長会 (小川 賢治),小川 賢治,"歯科領域の一次診療,成人の歯科矯正治療",na,na,na,"['院内処方の有無(院内処方あり)', '受動喫煙を防止するための措置(施設内を全面禁煙としている)']",na,na,病院との連携,1.2|-|-,na,na,3|-|-,45,na,na,54,"歯科, 小児歯科, 矯正歯科"
