timestamp,storename,address_original,address_normalize[0],address_normalize[1],最終更新日,url,開設者種別,開設者名,管理者名,歯科一般領域一覧,歯科口腔外科領域一覧,小児歯科領域一覧,矯正歯科領域一覧,施設状況一覧,対応可能ﾅ麻酔治療一覧,在宅医療,連携ﾉ有無,歯科医師(総数|常勤|非常勤),歯科技工士(総数|常勤|非常勤),歯科助手(総数|常勤|非常勤),歯科衛生士(総数|常勤|非常勤),前年度1日平均外来患者数,緯度,経度,page,診療科
2023-09-04,土肥歯科医院,小松市大領中町3丁目107番地,石川県小松市大領中町三丁目107,,na,http://i-search.pref.ishikawa.jp/detail.php?rd_no=1132026,個人,土肥 宏樹,土肥 宏樹,"[歯科領域の一次診療, 予約診療有：初診・再診]",na,予約診療有：初診・再診,na,na,na,na,"[病院との連携, 診療所との連携, 薬局との連携, ]",1|-|-,na|-|-,na|-|-,4|-|-,30,36.387377,136.447266,43,"[歯科, 小児歯科, ]"
2023-09-04,土用下歯科医院,小松市日の出町1丁目112番地,石川県小松市日ﾉ出町一丁目112,,na,http://i-search.pref.ishikawa.jp/detail.php?rd_no=1132027,個人,土用下 茂,土用下 茂,"[歯科領域の一次診療, 無]",na,na,na,na,na,"[歯科訪問診療, 訪問歯科衛生指導, ]","[病院との連携, 診療所との連携, ]",1|-|-,na|-|-,na|-|-,3|-|-,25,36.39993,136.454718,43,"[歯科, ]"
2023-09-04,島多歯科医院,小松市糸町2-14,石川県小松市糸町2-14,,na,http://i-search.pref.ishikawa.jp/detail.php?rd_no=1132016,個人,嶋多 龍夫,嶋多 龍夫,"[歯科領域の一次診療, 無]",na,na,na,"[スロープ, ]",na,"[歯科訪問診療, ]","[病院との連携, 診療所との連携, ]",1|-|-,na|-|-,na|-|-,3|-|-,35,36.403259,136.469228,43,"[歯科, ]"
2023-09-04,島田歯科医院,七尾市府中町172番地,石川県七尾市府中町172,,na,http://i-search.pref.ishikawa.jp/detail.php?rd_no=312,個人,島田 典嗣,島田 典嗣,"[歯科領域の一次診療, 成人の歯科矯正治療, 障害者の歯科治療, 予約診療有：初診・再診]","[埋伏歯抜歯, na]",予約診療有：初診・再診,予約診療有：初診・再診,na,na,"[歯科訪問診療, ]","[病院との連携, ]",1|-|-,na|-|-,na|-|-,na|-|-,20,37.0466573,136.9681147,43,"[歯科, 小児歯科, 矯正歯科, ]"
2023-09-04,東山歯科医院,白山市田中町62-5,石川県白山市田中町62-5,,na,http://i-search.pref.ishikawa.jp/detail.php?rd_no=2130017,個人,東山 一博,東山 一博,"[歯科領域の一次診療, 予約診療有：初診・再診]",na,na,na,"[スロープ, 身体障害者用トイレ, 車椅子利用者用駐車場, ]",na,na,na,1|-|-,1|-|-,na|-|-,4|-|-,40,36.531408,136.586473,44,"[歯科, ]"
2023-09-04,東歯科医院,金沢市石引1丁目4番2号,石川県金沢市石引一丁目4-2,,na,http://i-search.pref.ishikawa.jp/detail.php?rd_no=5130101,個人,東 徳昭,東 徳昭,"[歯科領域の一次診療, 無]",na,na,na,na,na,na,"[診療所との連携, ]",1|-|-,na|-|-,na|-|-,na|-|-,5,36.555992,136.670169,44,"[歯科, ]"
2023-09-04,東歯科医院,金沢市幸町8番12号,石川県金沢市幸町8-12,,na,http://i-search.pref.ishikawa.jp/detail.php?rd_no=5130120,個人,東 伸也,東 伸也,"[歯科領域の一次診療, 無]",na,na,na,"[スロープ, ]",na,"[歯科訪問診療, ]",na,1|-|-,na|-|-,na|-|-,na|-|-,6,36.553979,136.660594,44,"[歯科, ]"
2023-09-04,藤本歯科医院,羽咋市中央町フ175番地2,石川県羽咋市中央町ﾌ175-2,,na,http://i-search.pref.ishikawa.jp/detail.php?rd_no=3230009,個人,藤本 弘隆,藤本 弘隆,"[歯科領域の一次診療, 無]",na,na,na,na,na,"[歯科訪問診療, ]",na,1|-|-,1|-|-,na|-|-,na|-|-,32,36.896581,136.77581,44,"[歯科, ]"
2023-09-04,南歯科クリニック,河北郡津幡町中橋イ67-4,石川県河北郡津幡町字中橋ｲ67-4,,na,http://i-search.pref.ishikawa.jp/detail.php?rd_no=2230011,個人,南 満,南 満,"[歯科領域の一次診療, 無]",na,na,na,"[スロープ, ]",na,na,"[病院との連携, 診療所との連携, ]",1|-|-,na|-|-,na|-|-,2|-|-,30,36.671887,136.723014,44,"[歯科, ]"
2023-09-04,南歯科医院,輪島市鳳至町上町82,石川県輪島市鳳至町上町82,,na,http://i-search.pref.ishikawa.jp/detail.php?rd_no=4130009,個人,南 正史,南 正史,"[歯科領域の一次診療, 無]",na,na,na,"[スロープ, ]",na,"[歯科訪問診療, ]","[病院との連携, 診療所との連携, 訪問看護ステーションとの連携, ]",2|-|-,na|-|-,na|-|-,na|-|-,30~40,37.395801,136.897818,44,"[歯科, ]"
2023-09-04,南川歯科医院,金沢市松村1丁目7番地 ブラザーハイツ1F,石川県金沢市松村一丁目7, ﾌﾞﾗｻﾞ-ﾊｲﾂ1f,na,http://i-search.pref.ishikawa.jp/detail.php?rd_no=5130042,個人,南川 渉,南川 渉,"[歯科領域の一次診療, 無]",na,na,na,na,na,na,na,1|-|-,na|-|-,na|-|-,1|-|-,10,36.588466,136.617079,44,"[歯科, ]"
2023-09-04,楠沢歯科医院,加賀市片山津温泉乙11-21-1,石川県加賀市片山津温泉乙11-21-1,,na,http://i-search.pref.ishikawa.jp/detail.php?rd_no=1231010,個人,楠澤 修,〒922-0412,"[歯科領域の一次診療, 予約診療有：初診・再診]",na,予約診療有：初診・再診,予約診療有：初診・再診,"[スロープ, ]",na,na,na,1|-|-,na|-|-,na|-|-,na|-|-,20,36.344042,136.36709,44,"[歯科, 小児歯科, 矯正歯科, ]"
2023-09-04,能勢歯科医院,加賀市大聖寺荒町46,石川県加賀市大聖寺荒町46,,na,http://i-search.pref.ishikawa.jp/detail.php?rd_no=1231019,個人,能勢 大尚,能勢 大尚,"[歯科領域の一次診療, 予約診療有：初診・再診]","[顎変形症治療, na]",予約診療有：初診・再診,na,na,na,na,na,2|-|-,na|-|-,na|-|-,2|-|-,20.0,36.305416,136.314996,44,"[歯科, 小児歯科, ]"
2023-09-04,馬場歯科医院,小松市串町北315,石川県小松市串町北315,,na,http://i-search.pref.ishikawa.jp/detail.php?rd_no=1132034,個人,馬場 利人,馬場 利人,"[歯科領域の一次診療, 無]",na,na,na,"[スロープ, ]",na,na,na,1|-|-,na|-|-,na|-|-,na|-|-,20,36.372494,136.422447,44,"[歯科, 小児歯科, ]"
2023-09-04,梅歯科医院,七尾市山王町1部17,石川県七尾市山王町1,部17,na,http://i-search.pref.ishikawa.jp/detail.php?rd_no=3130004,個人,梅 平進,梅 平進,"[歯科領域の一次診療, 無]",na,na,na,na,na,na,na,na|-|-,na|-|-,na|-|-,na|-|-,na,37.045684,136.972445,45,"[歯科, ]"
2023-09-04,白根歯科クリニック,金沢市伏見新町276番１,石川県金沢市伏見新町276-1,,na,http://i-search.pref.ishikawa.jp/detail.php?rd_no=412,個人,白根和明,白根和明,"[歯科領域の一次診療, 障害者の歯科治療, na]","[埋伏歯抜歯, 顎関節症治療, 口唇・舌もしくは口腔粘膜の炎症、外傷又は腫瘍の治療, na]",na,na,"[スロープ, ]",na,na,na,2|-|-,0|-|-,na|-|-,4|-|-,50,36.5344896,136.6501647,45,na
2023-09-04,白山歯科,金沢市泉野町6丁目19番50号,石川県金沢市泉野町六丁目19-50,,na,http://i-search.pref.ishikawa.jp/detail.php?rd_no=5130158,個人,白山 立志,白山 立志,"[歯科領域の一次診療, 無]",na,na,na,"[スロープ, ]",na,"[歯科訪問診療, 訪問歯科衛生指導, ]",na,1|-|-,na|-|-,na|-|-,2|-|-,10,36.5412915,136.6486924,45,"[歯科, 小児歯科, ]"
2023-09-04,白石歯科クリニック,金沢市寺町3丁目13番19号,石川県金沢市寺町三丁目13-19,,na,http://i-search.pref.ishikawa.jp/detail.php?rd_no=5130156,個人,白石 晃一郎,白石 晃一郎,"[歯科領域の一次診療, 無]",na,na,na,na,na,"[歯科訪問診療, ]","[病院との連携, ]",2|-|-,na|-|-,na|-|-,3|-|-,35,36.5497352,136.6563915,45,"[歯科, ]"
2023-09-04,白石歯科医院,河北郡内灘町向粟崎5-31,石川県河北郡内灘町字向粟崎五丁目31,,na,http://i-search.pref.ishikawa.jp/detail.php?rd_no=2230016,個人,白石 貴城,白石 貴城,"[歯科領域の一次診療, 無]",na,na,na,na,na,"[歯科訪問診療, ]",na,1|-|-,1|-|-,na|-|-,2|-|-,36,36.638922,136.637027,45,"[歯科, ]"
2023-09-04,白尾歯科,金沢市南町3番32号,石川県金沢市南町3-32,,na,http://i-search.pref.ishikawa.jp/detail.php?rd_no=5130109,個人,白尾 秀人,白尾 秀人,"[歯科領域の一次診療, 予約診療有：初診・再診]",na,na,na,na,na,na,na,1|-|-,na|-|-,na|-|-,1|-|-,25,36.56578,136.653547,45,"[歯科, 口腔外科, ]"
2023-09-04,白峰村歯科診療所谷歯科医院,白山市白峰ハ157番1地,石川県白山市白峰ﾊ157-1,地,na,http://i-search.pref.ishikawa.jp/detail.php?rd_no=2130055,個人,谷 一則,谷 一則,"[歯科領域の一次診療, 無]",na,na,na,na,na,na,"[病院との連携, ]",1|-|-,na|-|-,na|-|-,1|-|-,10,36.17681,136.624322,45,"[歯科, ]"
2023-09-04,八田歯科医院,金沢市小将町5番10号,石川県金沢市小将町5-10,,na,http://i-search.pref.ishikawa.jp/detail.php?rd_no=5130098,個人,八田 実,八田 実,"[歯科領域の一次診療, 無]",na,na,na,na,na,"[歯科訪問診療, ]","[病院との連携, 診療所との連携, ]",1|-|-,na|-|-,na|-|-,na|-|-,15,36.564151,136.666832,45,"[歯科, 小児歯科, 矯正歯科, ]"
2023-09-04,八木歯科,金沢市高尾南3丁目1番地,石川県金沢市高尾南三丁目1,,na,http://i-search.pref.ishikawa.jp/detail.php?rd_no=5130204,個人,八木 茂夫,八木 茂夫,"[歯科領域の一次診療, 無]",na,na,na,na,na,"[歯科訪問診療, ]","[病院との連携, 診療所との連携, ]",1|-|-,na|-|-,na|-|-,2|-|-,40,36.519966,136.626261,45,"[歯科, 小児歯科, 矯正歯科, ]"
2023-09-04,飯利歯科医院,かほく市高松ム77-1,石川県ｶﾎｸ市高松ﾑ77-1,,na,http://i-search.pref.ishikawa.jp/detail.php?rd_no=2230021,個人,飯利 邦洋,飯利 邦洋,"[歯科領域の一次診療, 無]",na,na,na,na,na,"[歯科訪問診療, 訪問歯科衛生指導, ]","[病院との連携, 診療所との連携, 訪問看護ステーションとの連携, 薬局との連携, ]",2|-|-,1|-|-,na|-|-,2|-|-,35,36.771035,136.724231,45,"[歯科, ]"
2023-09-04,浜岸歯科医院,七尾市湊町1丁目145,石川県七尾市湊町一丁目145,,na,http://i-search.pref.ishikawa.jp/detail.php?rd_no=3130021,個人,濱岸 哲夫,濱岸 哲夫,"[歯科領域の一次診療, 無]",na,na,na,na,na,na,na,1|-|-,na|-|-,na|-|-,1|-|-,30,37.04679,136.971263,46,"[歯科, ]"
2023-09-04,浜坂歯科医院,小松市中町57,石川県小松市中町57,,na,http://i-search.pref.ishikawa.jp/detail.php?rd_no=1132035,個人,浜坂 純一,〒923-0917,"[歯科領域の一次診療, 無]",na,na,na,na,na,"[歯科訪問診療, ]","[病院との連携, 診療所との連携, 薬局との連携, ]",1|-|-,na|-|-,na|-|-,2|-|-,12,36.406954,136.449959,46,"[歯科, ]"
2023-09-04,福田歯科医院,金沢市泉野出町4丁目2番9号,石川県金沢市泉野出町四丁目2-9,,na,http://i-search.pref.ishikawa.jp/detail.php?rd_no=5130191,個人,福田 晴美,福田 晴美,"[歯科領域の一次診療, 無]",na,na,na,na,na,"[歯科訪問診療, ]","[診療所との連携, ]",1|-|-,na|-|-,na|-|-,1|-|-,25,36.535399,136.647906,46,"[歯科, ]"
2023-09-04,福島歯科医院,能美市三道山町オ78,石川県能美市三道山町ｵ78,,na,http://i-search.pref.ishikawa.jp/detail.php?rd_no=1133055,個人,福島 外幾夫,福島 外幾夫,"[歯科領域の一次診療, 無]",na,na,na,na,na,na,na,1|-|-,1|-|-,na|-|-,na|-|-,25,36.445992,136.505732,46,"[歯科, ]"
2023-09-04,平田歯科医院,野々市市本町6丁目22-4,石川県野々市市本町六丁目22-4,,na,http://i-search.pref.ishikawa.jp/detail.php?rd_no=2130034,個人,平田 米里,平田 米里,"[歯科領域の一次診療, 予約診療有：初診・再診]",na,na,na,na,na,"[歯科訪問診療, 訪問歯科衛生指導, ]","[訪問看護ステーションとの連携, 居宅介護支援事業所との連携, ]",1|-|-,na|-|-,na|-|-,4|-|-,30,36.533554,136.608204,46,"[歯科, 口腔外科, ]"
2023-09-04,北原歯科医院,金沢市鳴和1丁目14番30号,石川県金沢市鳴和一丁目14-30,,na,http://i-search.pref.ishikawa.jp/detail.php?rd_no=5130047,個人,北原 暢夫,北原 暢夫,"[歯科領域の一次診療, 無]",na,na,na,na,na,na,na,1|-|-,na|-|-,na|-|-,na|-|-,20,36.586228,136.674407,46,"[歯科, ]"
2023-09-04,北崎歯科医院,金沢市高尾台2-204,石川県金沢市高尾台二丁目204,,na,http://i-search.pref.ishikawa.jp/detail.php?rd_no=5130205,個人,北崎 裕二,北崎 裕二,"[歯科領域の一次診療, 無]",na,na,na,na,na,"[歯科訪問診療, 訪問歯科衛生指導, ]",na,1|-|-,na|-|-,na|-|-,3|-|-,20,36.522454,136.628697,46,"[歯科, ]"
2023-09-04,北歯科医院,河北郡内灘町鶴ヶ丘4-1-311,石川県河北郡内灘町字鶴ｹ丘四丁目1-311,,na,http://i-search.pref.ishikawa.jp/detail.php?rd_no=2230014,個人,北 潤市,北 潤市,"[歯科領域の一次診療, 無]",na,na,na,na,na,"[歯科訪問診療, 訪問歯科衛生指導, ]","[病院との連携, 診療所との連携, ]",1|-|-,na|-|-,na|-|-,2|-|-,18,36.644513,136.639865,46,"[歯科, ]"
2023-09-04,北川歯科クリニック,野々市市菅原町14-17,石川県野々市市菅原町14-17,,na,http://i-search.pref.ishikawa.jp/detail.php?rd_no=2130027,個人,北川 亮二,北川 亮二,"[歯科領域の一次診療, 無]",na,na,na,na,na,na,na,1|-|-,na|-|-,na|-|-,na|-|-,20,36.527502,136.616701,46,"[歯科, 口腔外科, ]"
2023-09-04,北川歯科医院,金沢市矢木2丁目255番地5,石川県金沢市矢木二丁目255-5,,na,http://i-search.pref.ishikawa.jp/detail.php?rd_no=5130187,個人,北川 勝弘,北川 勝弘,"[歯科領域の一次診療, 無]",無,na,na,na,na,na,na,1|-|-,na|-|-,na|-|-,1|-|-,40,36.557853,136.595388,46,"[歯科, 小児歯科, 歯科口腔外科, ]"
2023-09-04,北村歯科医院,羽咋市川原町ア65番地2,石川県羽咋市川原町ｱ65-2,,na,http://i-search.pref.ishikawa.jp/detail.php?rd_no=3230003,個人,北村 和夫,北村 和夫,"[歯科領域の一次診療, 無]",na,na,na,na,na,na,"[病院との連携, ]",1|-|-,na|-|-,na|-|-,na|-|-,15,36.89621,136.779742,47,"[歯科, ]"
2023-09-04,北本歯科医院,能美市大成町ト114,石川県能美市大成町ﾄ114,,na,http://i-search.pref.ishikawa.jp/detail.php?rd_no=1133050,個人,北本 充弥,北本 充弥,"[歯科領域の一次診療, 無]",na,na,na,"[スロープ, ]",na,"[歯科訪問診療, ]","[病院との連携, 診療所との連携, ]",1|-|-,1|-|-,na|-|-,1|-|-,40,36.451825,136.460366,47,"[歯科, 小児歯科, 矯正歯科, ]"
2023-09-04,北鳴歯科医院,金沢市神宮寺2丁目29番8号,石川県金沢市神宮寺二丁目29-8,,na,http://i-search.pref.ishikawa.jp/detail.php?rd_no=5130050,個人,浅羽 賢,浅羽 賢,"[歯科領域の一次診療, 無]",na,na,na,na,na,na,na,1|-|-,na|-|-,na|-|-,na|-|-,5,36.589206,136.668613,47,"[歯科, ]"
2023-09-04,北野歯科医院,輪島市二ツ屋町4-2-5,石川県輪島市二ﾂ屋町4-2-5,,na,http://i-search.pref.ishikawa.jp/detail.php?rd_no=4130003,個人,北野 和彦,北野 和彦,"[歯科領域の一次診療, 無]",na,na,na,na,na,"[歯科訪問診療, ]","[病院との連携, 居宅介護支援事業所との連携, ]",1|-|-,na|-|-,na|-|-,na|-|-,4,37.389953,136.899012,47,"[歯科, 小児歯科, 矯正歯科, ]"
2023-09-04,北野歯科医院,金沢市久安2丁目232番地,石川県金沢市久安二丁目232,,na,http://i-search.pref.ishikawa.jp/detail.php?rd_no=5130210,個人,北野 優,北野 優,"[歯科領域の一次診療, 無]",na,na,na,na,na,na,"[診療所との連携, ]",1|-|-,1|-|-,na|-|-,3|-|-,25,36.532792,136.63143,47,"[歯科, ]"
2023-09-04,牧野歯科医院,白山市中町58,石川県白山市中町58,,na,http://i-search.pref.ishikawa.jp/detail.php?rd_no=2130019,個人,牧野 弘嗣,牧野 弘嗣,"[歯科領域の一次診療, 無]",na,na,na,na,na,na,na,1|-|-,na|-|-,na|-|-,1|-|-,8,36.522971,136.564157,47,"[歯科, ]"
2023-09-04,牧野歯科医院,白山市深瀬新町4,石川県白山市深瀬新町4,,na,http://i-search.pref.ishikawa.jp/detail.php?rd_no=2130053,個人,牧野 邦男,牧野 邦男,"[歯科領域の一次診療, 無]",na,na,na,na,na,na,na,1|-|-,na|-|-,na|-|-,na|-|-,25,36.48868,136.599008,47,"[歯科, ]"
2023-09-04,堀口歯科耳鼻いんこう科医院,小松市末広町２３８,石川県小松市末広町238,,na,http://i-search.pref.ishikawa.jp/detail.php?rd_no=1132039,個人,堀口 外茂雄,堀口 外茂雄,"[歯科領域の一次診療, 無]",na,na,na,"[スロープ, ]",na,"[歯科訪問診療, ]","[病院との連携, 薬局との連携, ]",1|-|-,na|-|-,na|-|-,1|-|-,10,36.401404,136.444775,47,"[耳鼻いんこう科, 歯科, ]"
2023-09-04,堀江歯科医院,鹿島郡中能登町良川リ部41番地,石川県鹿島郡中能登町良川ﾘ部41,,na,http://i-search.pref.ishikawa.jp/detail.php?rd_no=3130107,個人,堀江 一成,堀江 一成,"[歯科領域の一次診療, 無]",na,na,na,na,na,na,"[病院との連携, 診療所との連携, ]",2|-|-,1|-|-,na|-|-,5|-|-,45,36.97648,136.89018,47,"[歯科, ]"
2023-09-04,本吉歯科医院,金沢市新神田1－12－1－12,石川県金沢市新神田一丁目12-1-12,,na,http://i-search.pref.ishikawa.jp/detail.php?rd_no=5130148,個人,本吉 一美,本吉 一美,"[歯科領域の一次診療, 無]",na,na,na,na,na,na,na,na|-|-,na|-|-,na|-|-,na|-|-,na,36.5669435,136.633223,47,"[歯科, ]"
2023-09-04,本庄歯科医院,羽咋郡宝達志水町今浜へ277-1,石川県羽咋郡宝達志水町今浜ﾍ277-1,,na,http://i-search.pref.ishikawa.jp/detail.php?rd_no=3230024,個人,本庄 真,本庄 真,"[歯科領域の一次診療, 予約診療有：初診・再診]",na,na,na,na,na,"[歯科訪問診療, ]",na,2|-|-,na|-|-,na|-|-,2|-|-,25,36.826213,136.757555,48,"[歯科, ]"
2023-09-04,本多歯科医院,羽咋市千里浜町イ34-1,石川県羽咋市千里浜町ｲ34-1,,na,http://i-search.pref.ishikawa.jp/detail.php?rd_no=3230010,個人,本多 和喜,本多 和喜,"[歯科領域の一次診療, 無]",na,na,na,na,na,na,na,1|-|-,na|-|-,na|-|-,3|-|-,35,36.893226,136.776475,48,"[歯科, 小児歯科, ]"
2023-09-04,本保歯科医院,金沢市西町藪ノ内42の2,石川県金沢市西町藪ﾉ内42-2,,na,http://i-search.pref.ishikawa.jp/detail.php?rd_no=5130092,個人,小島 真由美,小島 真由美,"[歯科領域の一次診療, 無]",na,na,na,na,na,na,"[病院との連携, 薬局との連携, ]",2|-|-,1|-|-,na|-|-,2|-|-,30~40,36.569916,136.656272,48,"[歯科, 小児歯科, 口腔外科, ]"
2023-09-04,綿谷歯科医院,金沢市窪7丁目269番地,石川県金沢市窪七丁目269,,na,http://i-search.pref.ishikawa.jp/detail.php?rd_no=5130203,個人,綿谷 修一,綿谷 修一,"[歯科領域の一次診療, 無]",na,na,na,"[スロープ, ]",na,"[歯科訪問診療, 訪問歯科衛生指導, ]","[病院との連携, 診療所との連携, 訪問看護ステーションとの連携, 居宅介護支援事業所との連携, 薬局との連携, ]",1|-|-,1|-|-,na|-|-,1|-|-,18,36.53045,136.638006,48,"[歯科, ]"
2023-09-04,木戸歯科医院,白山市鶴来本町三丁目ヲ70,石川県白山市鶴来本町三丁目ｦ70,,na,http://i-search.pref.ishikawa.jp/detail.php?rd_no=2130049,個人,木戸 久,木戸 康人,"[歯科領域の一次診療, 無]",na,na,na,na,na,"[歯科訪問診療, ]","[病院との連携, 診療所との連携, ]",na|-|-,na|-|-,na|-|-,na|-|-,15,36.449935,136.625832,48,"[歯科, 小児歯科, ]"
2023-09-04,木村歯科医院,金沢市平和町２－１１－１７,石川県金沢市平和町二丁目11-17,,na,http://i-search.pref.ishikawa.jp/detail.php?rd_no=5130189,個人,木村兼朗,木村兼朗,"[歯科領域の一次診療, 障害者の歯科治療, na]","[埋伏歯抜歯, 顎関節症治療, 口唇・舌もしくは口腔粘膜の炎症、外傷又は腫瘍の治療, na]",na,na,na,na,"[歯科訪問診療, 訪問歯科衛生指導, ]","[病院との連携, 診療所との連携, ]",1|-|-,1|-|-,na|-|-,4|-|-,25,36.541506,136.664322,48,na
2023-09-04,野口歯科医院,金沢市長田本町チ１８番地,石川県金沢市長田本町ﾁ18,,na,http://i-search.pref.ishikawa.jp/detail.php?rd_no=5130019,個人,野口 真,野口 真,"[歯科領域の一次診療, 無]",na,na,na,na,na,"[歯科訪問診療, ]","[病院との連携, ]",1|-|-,na|-|-,na|-|-,2|-|-,35,36.573014,136.640072,48,"[歯科, ]"
